Noise - Residential,40.866687372993105,-73.8938961352986
Noise - Residential,40.578691085047836,-73.83761554298714
Noise - Residential,40.850014780937634,-73.88678391864136
Noise - Residential,40.61761199982016,-74.07914316969055
Noise - Residential,40.875894942376384,-73.91247127084895
Noise - Residential,40.83348858702532,-73.89518496160116
Noise - Residential,40.74345677556614,-73.87673041909295
Noise - Residential,40.57701943758553,-74.09340072845373
Noise - Residential,40.82612184147712,-73.94765068494952
Noise - Residential,40.68256565797356,-73.8634521028466
Noise - Residential,40.891001892765935,-73.86206911401696
Noise - Residential,40.73403402896983,-73.9950494205494
Noise - Residential,40.697585182658855,-73.84614703799635
Noise - Residential,40.69395860121666,-73.76057462362567
Noise - Residential,40.709253132213966,-73.91861270896689
Noise - Residential,40.727375827373116,-73.7914179488942
Noise - Residential,40.709385912183734,-73.79102697748662
Noise - Residential,40.66451364311844,-73.95378627552454
Noise - Residential,40.64165562963417,-73.9485773228736
Noise - Residential,40.753194313260074,-73.88115549156812
Noise - Residential,40.595826178689734,-73.77247078508053
Noise - Residential,40.703898409478064,-73.92728245401827
Noise - Residential,40.88879060011645,-73.85830148555625
Noise - Residential,40.72253275178347,-73.75455897352381
Noise - Residential,40.838412559908285,-73.86364180056808
Noise - Residential,40.68535553359376,-73.82753756607086
Noise - Residential,40.755131444849845,-73.86324199059622
Noise - Residential,40.830540787241496,-73.86604286404084
Noise - Residential,40.68408942204284,-73.93658485080323
Noise - Residential,40.63689637812994,-73.94904578276623
Noise - Residential,40.859977240527726,-73.86556421778361
Noise - Residential,40.84782012932264,-73.91342628829683
Noise - Residential,40.58483431143056,-73.93509499710653
Noise - Residential,40.62106107282526,-73.93195108217385
Noise - Residential,40.748808961343435,-73.91267073026036
Noise - Residential,40.72732791890197,-73.98660014440158
Noise - Residential,40.72243344754406,-73.98237655156953
Noise - Residential,40.75155664830534,-73.8239951376963
Noise - Residential,40.73656152941463,-73.98901593621633
Noise - Residential,40.78872504258017,-73.94779926107046
Noise - Residential,40.63620740955281,-73.9489850577532
Noise - Residential,40.65350268033624,-73.94985119364325
Noise - Residential,40.66435006788292,-73.95664117265423
Noise - Residential,40.67860170433443,-73.97896670979586
Noise - Residential,40.8315271048226,-73.92886303221528
Noise - Residential,40.62620344540157,-73.95769986195492
Noise - Residential,40.71783554750791,-73.75157849574808
Noise - Residential,40.67855230433652,-73.97899917300653
Noise - Residential,40.72026210212275,-73.95962431639276
Noise - Residential,40.6255311785959,-73.95826586929446
Noise - Residential,40.85486919642486,-73.91431721089252
Noise - Residential,40.880076015822894,-73.88258130457807
Noise - Residential,40.717096056551526,-73.99350672125597
Noise - Residential,40.67282689868148,-73.9592636944878
Noise - Residential,40.71612774861488,-73.96579895394453
Noise - Residential,40.62108018815675,-73.93178536199501
Noise - Residential,40.81975332877146,-73.9522007764116
Noise - Residential,40.63689637812994,-73.94904578276623
Noise - Residential,40.81675888923705,-73.9354071125969
