HEAT/HOT WATER,40.70939120268948,-73.94861163637752
HEAT/HOT WATER,40.64486116596832,-73.90490436315456
HEAT/HOT WATER,40.82416166479311,-73.95297805704422
HEAT/HOT WATER,40.63876319738314,-73.95662536998938
HEAT/HOT WATER,40.8527775413866,-73.9303404204386
HEAT/HOT WATER,40.642773190979575,-73.95625882400851
HEAT/HOT WATER,40.86308752975271,-73.90470800602057
HEAT/HOT WATER,40.64738827049663,-73.95924318996127
HEAT/HOT WATER,40.72422869382112,-73.94142796067328
HEAT/HOT WATER,40.871910954020294,-73.91798696011506
HEAT/HOT WATER,40.76267763032604,-73.81821164381647
HEAT/HOT WATER,40.58478036845663,-73.9710181488245
HEAT/HOT WATER,40.57906044929161,-73.83677946171024
HEAT/HOT WATER,40.85295231225287,-73.91287378144308
HEAT/HOT WATER,40.85295231225287,-73.91287378144308
HEAT/HOT WATER,40.69711326182566,-73.9472759513805
HEAT/HOT WATER,40.696213618301165,-73.93271102696526
HEAT/HOT WATER,40.64738827049663,-73.95924318996127
HEAT/HOT WATER,40.78401272163196,-73.94865876325916
HEAT/HOT WATER,40.64738827049663,-73.95924318996127
HEAT/HOT WATER,40.63363024894686,-74.13067236870424
HEAT/HOT WATER,40.8527775413866,-73.9303404204386
HEAT/HOT WATER,40.77378839670657,-73.98784723163601
HEAT/HOT WATER,40.653488517173436,-73.9632146069062
HEAT/HOT WATER,40.63991676510749,-73.94550512872763
HEAT/HOT WATER,40.86339695390376,-73.90059333397446
HEAT/HOT WATER,40.74002755676922,-73.9839488641736
HEAT/HOT WATER,40.64959868852918,-73.95425067636884
HEAT/HOT WATER,40.81279663744078,-73.8869808964065
HEAT/HOT WATER,40.80620606336562,-73.94174594088912
HEAT/HOT WATER,40.57906647088695,-73.95616014937606
HEAT/HOT WATER,40.64652129569313,-73.96032118451178
HEAT/HOT WATER,40.82555089484149,-73.93661985907333
HEAT/HOT WATER,40.78739276917246,-73.97895761991919
HEAT/HOT WATER,40.82346502175327,-73.9015707263354
HEAT/HOT WATER,40.597876844069326,-73.95005501431636
HEAT/HOT WATER,40.65392975846175,-73.95375756749715
HEAT/HOT WATER,40.800281818278286,-73.93955871061928
HEAT/HOT WATER,40.724093757645576,-73.98070211375489
HEAT/HOT WATER,40.86221708338028,-73.87050897122538
HEAT/HOT WATER,40.8527775413866,-73.9303404204386
HEAT/HOT WATER,40.846555378885036,-73.93519384493057
HEAT/HOT WATER,40.64273464873949,-73.97397655638369
HEAT/HOT WATER,40.82651684650104,-73.92280164041033
HEAT/HOT WATER,40.79216546570648,-73.96585740073752
HEAT/HOT WATER,40.764068914024946,-73.97062968034135
HEAT/HOT WATER,40.86758426084022,-73.89321498210387
HEAT/HOT WATER,40.834183402155375,-73.9483959969375
HEAT/HOT WATER,40.81803524389487,-73.8228691373687
HEAT/HOT WATER,40.870052239478134,-73.90310712738189
HEAT/HOT WATER,40.869426745771015,-73.92156227857924
HEAT/HOT WATER,40.73895672092801,-73.98140508683628
HEAT/HOT WATER,40.87000215469786,-73.86430377329364
HEAT/HOT WATER,40.68187807574225,-73.99612051217333
HEAT/HOT WATER,40.60566474631322,-73.76088406357474
HEAT/HOT WATER,40.63876319738314,-73.95662536998938
HEAT/HOT WATER,40.57906647088695,-73.95616014937606
HEAT/HOT WATER,40.64652129569313,-73.96032118451178
HEAT/HOT WATER,40.824594531459304,-73.8772991398564
HEAT/HOT WATER,40.73777377807587,-73.76076720467599
HEAT/HOT WATER,40.82925289041102,-73.91440440007968
HEAT/HOT WATER,40.662019517063634,-73.95602633527322
HEAT/HOT WATER,40.64738827049663,-73.95924318996127
HEAT/HOT WATER,40.64738827049663,-73.95924318996127
HEAT/HOT WATER,40.60346820374366,-73.74771855139466
HEAT/HOT WATER,40.67628071032236,-73.97128843076055
HEAT/HOT WATER,40.5680111696157,-74.11981800441387
HEAT/HOT WATER,40.6623305003647,-73.92148500881818
HEAT/HOT WATER,40.76339539761154,-73.86752800982238
HEAT/HOT WATER,40.85317126061148,-73.89866387614234
HEAT/HOT WATER,40.869426745771015,-73.92156227857924
HEAT/HOT WATER,40.596551139169506,-73.76047739314743
HEAT/HOT WATER,40.57906647088695,-73.95616014937606
HEAT/HOT WATER,40.57906647088695,-73.95616014937606
HEAT/HOT WATER,40.81988629616923,-73.95524278447884
HEAT/HOT WATER,40.72717099468802,-73.86354831762613
HEAT/HOT WATER,40.85236842089042,-73.88824748729482
HEAT/HOT WATER,40.70915288846408,-73.79423068611376
HEAT/HOT WATER,40.8361748557899,-73.85404803221908
HEAT/HOT WATER,40.86308752975271,-73.90470800602057
HEAT/HOT WATER,40.85400635484325,-73.90597896864712
HEAT/HOT WATER,40.798389650587495,-73.97295497300625
HEAT/HOT WATER,40.89443024564802,-73.85774329553028
HEAT/HOT WATER,40.64089520002904,-73.96244684891197
HEAT/HOT WATER,40.71516349084638,-73.98996456793324
HEAT/HOT WATER,40.8527775413866,-73.9303404204386
HEAT/HOT WATER,40.84167715154349,-73.92470315280627
HEAT/HOT WATER,40.6563573545535,-73.8965589121523
HEAT/HOT WATER,40.73903336137527,-73.852048772866
HEAT/HOT WATER,40.68389904643807,-73.96698369192596
HEAT/HOT WATER,40.79315951140855,-73.94559999239962
HEAT/HOT WATER,40.693628098433216,-73.82200602479602
HEAT/HOT WATER,40.63040316244937,-73.95821598763953
HEAT/HOT WATER,40.8003560204349,-73.93973923774195
HEAT/HOT WATER,40.82676026302443,-73.9452870694209
HEAT/HOT WATER,40.66063215251358,-73.92247459285105
HEAT/HOT WATER,40.8792856112555,-73.87230551562281
HEAT/HOT WATER,40.654281299690346,-73.9618050132615
HEAT/HOT WATER,40.6735368272563,-73.97511814450262
HEAT/HOT WATER,40.8527775413866,-73.9303404204386
HEAT/HOT WATER,40.897567915769386,-73.89696122732236
HEAT/HOT WATER,40.825644669224936,-73.9485579892163
HEAT/HOT WATER,40.66625779369054,-73.95012636951719
HEAT/HOT WATER,40.824594531459304,-73.8772991398564
HEAT/HOT WATER,40.81643770508195,-73.94040748804605
HEAT/HOT WATER,40.670085931603296,-73.95476653454561
