Noise - Residential,40.680090197966514,-73.89219564608626
Noise - Residential,40.81853515725049,-73.94135579635707
Noise - Residential,40.82849990597151,-73.86947249588627
Noise - Residential,40.69069919668094,-73.75471942619849
Noise - Residential,40.70322703288652,-73.82053774200315
Noise - Residential,40.728349179148594,-73.73249626828536
Noise - Residential,40.84654836573175,-73.92372536562709
Noise - Residential,40.84699899076458,-73.91651046017107
Noise - Residential,40.58909385928343,-73.80738230495176
Noise - Residential,40.669942242527235,-73.8805576336181
Noise - Residential,40.85577556478706,-73.92720316228146
Noise - Residential,40.8363185100683,-73.92747742112152
Noise - Residential,40.61127830605949,-73.96063386653479
Noise - Residential,40.75011282688794,-73.99632947923503
Noise - Residential,40.81021106498936,-73.93736778909592
Noise - Residential,40.63995661537017,-74.0108312397993
Noise - Residential,40.68390238791343,-73.82495251175396
Noise - Residential,40.67952395636566,-73.81075891576204
Noise - Residential,40.75448460992262,-73.89559080858746
Noise - Residential,40.692529259913904,-73.85454999029831
Noise - Residential,40.63901661548418,-74.02030738788221
Noise - Residential,40.702952781263065,-73.91705152391964
Noise - Residential,40.83326339547939,-73.9188621318177
Noise - Residential,40.68774749343635,-73.80430283328195
Noise - Residential,40.85589943998398,-73.86866682274923
Noise - Residential,40.75517279184235,-73.86810021647419
Noise - Residential,40.73528559145352,-73.84694764659808
Noise - Residential,40.69047563288123,-73.90702450665054
Noise - Residential,40.60820472508131,-74.12109664310435
Noise - Residential,40.70396019883702,-73.83164432224402
Noise - Residential,40.68218129762166,-73.83605474348552
Noise - Residential,40.88398667530114,-73.89636386622949
Noise - Residential,40.64443899216993,-74.0091960016104
Noise - Residential,40.65595052008104,-73.95528068888736
Noise - Residential,40.631031068494366,-73.90940586239576
Noise - Residential,40.74435368621604,-73.91562139566881
Noise - Residential,40.71483138757451,-73.94875894678587
Noise - Residential,40.59547626678604,-74.0924399239113
Noise - Residential,40.76378382622359,-73.88971734941508
Noise - Residential,40.777142199919695,-73.95410167001975
Noise - Residential,40.68825127348457,-73.97384701206074
Noise - Residential,40.65494689537713,-73.95783660963446
Noise - Residential,40.75739802637602,-73.86275365543464
Noise - Residential,40.695237212243924,-73.950360731668
Noise - Residential,40.89413727167573,-73.85176142132822
Noise - Residential,40.6841485340537,-73.86741141486608
Noise - Residential,40.73528559145352,-73.84694764659808
Noise - Residential,40.663466269429755,-73.90277282357908
Noise - Residential,40.8841786180058,-73.8961574296168
Noise - Residential,40.6966430528483,-73.80740336659234
Noise - Residential,40.64102869791078,-73.92633124380819
Noise - Residential,40.65514055427356,-73.95462890286545
Noise - Residential,40.82416166479311,-73.95297805704422
