Noise - Residential,40.86771566456841,-73.88161246880681
Noise - Residential,40.66704006664458,-73.89658560127295
Noise - Residential,40.644027623740726,-73.99794244336312
Noise - Residential,40.69283894237033,-73.91056597460229
Noise - Residential,40.750516056813396,-73.99159781310323
Noise - Residential,40.68971442283114,-73.79271489281955
Noise - Residential,40.82522248363238,-73.94969287279021
Noise - Residential,40.72132963159462,-73.97980101254754
Noise - Residential,40.66232709196023,-73.89337416274064
Noise - Residential,40.83399915897095,-73.9116374138917
Noise - Residential,40.83203511767756,-73.91690866646059
Noise - Residential,40.63798634408235,-74.10954148859899
Noise - Residential,40.838353718282725,-73.86731731471302
Noise - Residential,40.73585260425948,-73.87818062860175
Noise - Residential,40.83725890119578,-73.90356687170548
Noise - Residential,40.86618545180857,-73.92600950934884
Noise - Residential,40.86771566456841,-73.88161246880681
Noise - Residential,40.83594394473367,-73.87731073276738
Noise - Residential,40.81281181632886,-73.94573926927536
Noise - Residential,40.88411808248973,-73.90226931142674
Noise - Residential,40.68355462757267,-73.98855233869938
Noise - Residential,40.68971442283114,-73.79271489281955
Noise - Residential,40.73448074802111,-73.81475241134015
Noise - Residential,40.69643627051452,-73.9494294238888
Noise - Residential,40.68793773282175,-73.96176049391649
Noise - Residential,40.67490601756836,-73.96319197853674
Noise - Residential,40.59143324351707,-73.98186023461462
Noise - Residential,40.68971442283114,-73.79271489281955
Noise - Residential,40.732148468747305,-74.00217213155734
Noise - Residential,40.68714965118793,-73.91500508279007
Noise - Residential,40.68718530655329,-73.91496897973553
Noise - Residential,40.83856917947116,-73.94204647344907
Noise - Residential,40.6240977970351,-74.02485261781014
Noise - Residential,40.678672870224204,-73.81742754311273
Noise - Residential,40.74266320977145,-73.881647025061
Noise - Residential,40.66705487670752,-73.85446495826922
Noise - Residential,40.673846438276456,-73.97269904854535
Noise - Residential,40.80347042297902,-73.95604847542754
Noise - Residential,40.83970619770905,-73.92862298860092
Noise - Residential,40.70427032633008,-73.92514328452742
Noise - Residential,40.70427032633008,-73.92514328452742
Noise - Residential,40.67550395508911,-73.91934607921763
Noise - Residential,40.62142445411075,-74.02446258410583
Noise - Residential,40.85622572963795,-73.88370427371851
Noise - Residential,40.62142445411075,-74.02446258410583
Noise - Residential,40.72716754707774,-73.97877820101888
Noise - Residential,40.852348279231805,-73.9023449095804
Noise - Residential,40.67091162063951,-73.77604303470373
Noise - Residential,40.68971442283114,-73.79271489281955
Noise - Residential,40.721976009645886,-73.99025936869197
Noise - Residential,40.7406664199087,-73.97973741183311
Noise - Residential,40.855857597551505,-73.86569906649564
Noise - Residential,40.83362549099606,-73.9185689807992
Noise - Residential,40.823154418786466,-73.86342014788863
