10002,0.7972413793103448,0.90850927703135,0.6303267045454546,0.6014033886702037
10003,0.9147869674185464,0.5833333333333334,0.797427652733119,0.8267716535433071
10004,0.9682352941176471,0.9272997032640949,0.582810236600676,0.6864316239316239
10006,0.7115384615384616,0.3181148748159057,0.647172236503856,0.6932907348242812
10009,,,0.5508637236084453,0.746810598626104
10010,0.8855009334163036,0.7880032867707477,0.5245153933865451,0.8117343649258543
10011,0.5597133757961783,0.7672985781990521,0.7150341685649203,0.7524291775010264
10013,,,0.45239749826268244,0.5301518438177875
10016,,,0.3123644251626898,0.3202479338842975
10019,0.7800687285223368,0.8573551263001485,0.7589081058553865,0.737768159578472
10021,0.9272388059701493,0.9931389365351629,,
10023,0.895644283121597,0.9585798816568047,0.8003039513677812,0.8307613824767249
10026,,,0.6951171099642716,0.7464503042596349
10027,,,0.6944444444444444,0.6
10029,0.9311145510835913,,0.7065137838497194,0.8028438284143864
10030,,,0.7871640153592978,0.7167113494191242
10031,0.725897920604915,0.5724137931034483,0.6514448804851944,0.7866497676383608
10032,,,,0.7486992715920916
10035,,,0.5327586206896552,0.6773356401384083
10036,,0.9252232142857143,0.6390692640692641,0.5944895796538325
10038,0.7736980142375421,0.5358361774744027,0.6274065685164213,0.6056481796529432
10039,,,0.8666866387058119,0.8546922300706358
10040,,,0.24390243902439024,0.7183903146048256
10065,0.3316708229426434,0.5446808510638298,0.7548337200309359,0.7310782241014799
10128,,,0.851380042462845,0.808038808038808
10282,0.985378642734698,0.9869949713889371,0.43376623376623374,0.8790170132325141
10301,0.8743109151047409,0.8505193436700286,0.6589452932479054,0.6167652027027027
10302,0.8474226804123711,0.7544711856922058,0.5757938885560215,0.5517422059208803
10306,0.9205633802816902,0.8265355317712854,0.5288912024986986,0.5858494817485354
10312,0.9235668789808917,0.8371176372619774,0.6761133603238867,0.7549811523963382
10314,0.9176563737133808,0.821196157421754,0.575229801644896,0.6333530455351862
10451,,,0.656442663378545,0.6374263622974963
10453,,,,0.7444444444444445
10454,,,0.7147435897435898,0.8465430016863407
10455,,,0.6535,0.7876238549261544
10456,,,0.6701326640372893,0.7203565505804311
10457,,,0.7037885462555066,0.6699029126213593
10458,,,0.5951079136690648,0.5466918714555765
10459,,,0.4996614759647935,0.595282665668289
10460,,,0.6576297443841983,0.6347336065573771
10461,0.7454050374404356,0.5947606727037517,0.5650578087722518,0.5489210302420914
10462,,,0.6741741741741741,0.6813048933500627
10463,0.2,0.7869565217391304,0.5859649122807018,0.7687424425634825
10466,,,0.6460526315789473,0.6627651792245793
10467,,,0.7732267732267732,0.7613719289710533
10468,0.9708276797829036,0.950194408442881,0.6684541851247378,0.6203063838012854
10469,,,0.8482632541133455,0.8067043970396169
10472,,,0.3899159663865546,0.5851979345955249
10473,,,0.5805555555555556,0.6176634991615427
10475,,,0.6844868735083532,0.5796284700480067
11101,0.7854375201808201,0.6553784860557769,0.6383485510123065,0.7103683271134188
11103,0.7385971636642392,0.6753028263795424,0.4211514392991239,0.49570200573065903
11106,0.7240087418045582,0.7382732834806254,0.5701833483618876,0.5995121510524889
11201,0.8468468468468469,,0.6662024141132776,0.5042962356792144
11203,,,0.8064133016627079,
11204,0.6661186668659393,0.6032347738185494,0.5510771369006254,0.42724458204334365
11205,,,0.8710886265692337,0.7367387033398821
11206,,,0.6810506566604128,0.5560253699788583
11207,,,0.587820362097343,0.4597191426459719
11208,,,0.7517545618608382,0.6755150554675119
11209,0.7103120759837178,0.7272613849033063,0.5939597315436241,0.5005508124483613
11210,0.9423503325942351,0.9150377395006773,0.8113287304494857,0.8017492711370262
11211,,,0.7577039274924471,0.7099472839789136
11212,,,0.781551524507912,
11213,,,0.4996900612989875,0.33965244865718797
11214,0.7412054120541205,0.6869363213992894,0.5628997867803838,0.5533416355334163
11215,,,0.7143984220907298,0.4625766871165644
11216,,,0.9549050632911392,
11217,0.9601084769486484,0.957968476357268,0.894032348020078,0.8315171835708298
11218,,,0.9500430663221361,
11220,0.9207317073170732,0.8216450216450216,0.7472160356347439,0.7192488262910798
11221,,,0.6045197740112994,0.6583138670630707
11222,,,0.5429475587703436,0.5456431535269709
11223,0.7615462868769074,0.6117097701149425,0.6077777777777778,0.4899598393574297
11224,,0.7146814404432132,0.5890804597701149,0.4461538461538462
11225,0.538659793814433,0.47648902821316613,0.7533227940745946,0.5479543930248155
11226,,,0.7730574510235527,
11229,0.7519424460431655,0.7157774824378204,0.7205882352941176,0.5942729639271105
11230,0.8235172556313288,0.8213440935021566,0.705242334322453,0.6057898498927805
11231,,,0.8802228412256268,0.8601823708206687
11233,,,0.7060109289617487,
11235,0.7449424831416105,0.7626734258271078,0.5567501775027893,0.4522084599205422
11236,,,0.5783410138248848,
11237,,,0.5928338762214984,0.6927215189873418
11238,,,0.7028985507246377,0.5823223570190641
11354,0.6930111038536904,0.49325337331334335,0.5721824349792688,0.5231535756154748
11355,0.7681564245810056,,,0.6382978723404256
11358,,0.47333333333333333,,0.723404255319149
11361,0.8651492622669564,0.8317757009345794,0.7228643924443191,0.7550613059595096
11364,0.8796112653708845,0.8558071888634947,0.7794258373205741,0.7756390028400126
11365,0.8737930445184995,0.8266989223663954,0.7431803060545575,0.7449253159708924
11366,0.7624223602484472,0.721294363256785,0.16753926701570682,0.6683738796414853
11367,0.7993793847814356,0.9089692101740294,0.5595650024715768,0.5513480392156863
11368,,,,0.6864380599320359
11373,0.7190181600478946,0.6059602649006622,0.4993472584856397,0.5026515460553154
11375,0.886030866640285,0.843121387283237,0.7325199436884092,0.7611718894863713
11385,0.8406055209260909,0.6037296037296037,0.480865224625624,0.5647781712143304
11411,,,0.7480712955573291,
11412,,,0.8243992606284658,
11413,,,0.7440546967895363,
11416,0.9551282051282052,0.5,0.6785714285714286,0.9377593360995851
11417,0.6342243975903614,0.5261538461538462,0.4890341628005061,0.5460438829787234
11418,0.6303264190384306,0.5,0.44257467395877154,0.5102905569007264
11426,0.9285159285159286,0.897316219369895,0.827565982404692,0.8340425531914893
11427,0.7934234950941395,0.5356083086053413,0.7024821109123435,0.6508675412611088
11432,0.8466804201050263,0.7484704282800816,0.7410145670155919,0.6766483902713342
11433,0.9799426934097422,,0.4035608308605341,
11434,0.1529745042492918,,0.5869707694324289,0.4433713784021071
11691,,,0.7252747252747253,
11694,,1.0,0.9410801963993454,0.45121951219512196
